,vote_fraction,n_votes,is_consistent
2020-08-31 22:46:55+00:00,0.0,0,False
2020-08-31 22:47:00+00:00,0.0,0,False
2020-08-31 22:47:05+00:00,0.0,0,False
2020-08-31 22:47:10+00:00,0.0,0,False
2020-08-31 22:47:15+00:00,0.0,0,False
2020-08-31 22:47:20+00:00,0.0,0,False
2020-08-31 22:47:25+00:00,0.0,0,False
2020-08-31 22:47:30+00:00,0.0,0,False
2020-08-31 22:47:35+00:00,0.0,0,False
2020-08-31 22:47:40+00:00,0.0,0,False
2020-08-31 22:47:45+00:00,0.0,0,False
2020-08-31 22:47:50+00:00,0.0,0,False
2020-08-31 22:47:55+00:00,0.0,0,False
2020-08-31 22:48:00+00:00,0.0,0,False
2020-08-31 22:48:05+00:00,0.0,0,False
2020-08-31 22:48:10+00:00,0.0,0,False
2020-08-31 22:48:15+00:00,0.0,0,False
2020-08-31 22:48:20+00:00,0.0,0,False
2020-08-31 22:48:25+00:00,0.0,0,False
2020-08-31 22:48:30+00:00,0.0,0,False
2020-08-31 22:48:35+00:00,0.0,0,False
2020-08-31 22:48:40+00:00,0.0,0,False
2020-08-31 22:48:45+00:00,0.0,0,False
2020-08-31 22:48:50+00:00,0.0,0,False
2020-08-31 22:48:55+00:00,0.0,0,False
2020-08-31 22:49:00+00:00,0.0,0,False
2020-08-31 22:49:05+00:00,0.0,0,False
2020-08-31 22:49:10+00:00,0.0,0,False
2020-08-31 22:49:15+00:00,0.0,0,False
2020-08-31 22:49:20+00:00,0.0,0,False
2020-08-31 22:49:25+00:00,0.0,0,False
2020-08-31 22:49:30+00:00,0.0,0,False
2020-08-31 22:49:35+00:00,0.0,0,False
2020-08-31 22:49:40+00:00,0.0,0,False
2020-08-31 22:49:45+00:00,0.0,0,False
2020-08-31 22:49:50+00:00,0.0,0,False
2020-08-31 22:49:55+00:00,0.0,0,False
2020-08-31 22:50:00+00:00,0.0,0,False
2020-08-31 22:50:05+00:00,0.0,0,False
2020-08-31 22:50:10+00:00,0.0,0,False
2020-08-31 22:50:15+00:00,0.0,0,False
2020-08-31 22:50:20+00:00,0.0,0,False
2020-08-31 22:50:25+00:00,0.0,0,False
2020-08-31 22:50:30+00:00,0.0,0,False
2020-08-31 22:50:35+00:00,0.0,0,False
2020-08-31 22:50:40+00:00,0.0,0,False
2020-08-31 22:50:45+00:00,0.0,0,False
2020-08-31 22:50:50+00:00,0.0,0,False
2020-08-31 22:50:55+00:00,0.0,0,False
2020-08-31 22:51:00+00:00,0.0,0,False
2020-08-31 22:51:05+00:00,0.0,0,False
2020-08-31 22:51:10+00:00,0.0,0,False
2020-08-31 22:51:15+00:00,0.0,0,False
2020-08-31 22:51:20+00:00,0.0,0,False
2020-08-31 22:51:25+00:00,0.0,0,False
2020-08-31 22:51:30+00:00,0.0,0,False
2020-08-31 22:51:35+00:00,0.0,0,False
2020-08-31 22:51:40+00:00,0.0,0,False
2020-08-31 22:51:45+00:00,0.0,0,False
2020-08-31 22:51:50+00:00,0.0,0,False
2020-08-31 22:51:55+00:00,0.0,0,False
2020-08-31 22:52:00+00:00,0.0,0,False
2020-08-31 22:52:05+00:00,0.0,0,False
2020-08-31 22:52:10+00:00,0.0,0,False
2020-08-31 22:52:15+00:00,0.0,0,False
2020-08-31 22:52:20+00:00,0.0,0,False
2020-08-31 22:52:25+00:00,0.0,0,False
2020-08-31 22:52:30+00:00,0.0,0,False
2020-08-31 22:52:35+00:00,0.0,0,False
2020-08-31 22:52:40+00:00,0.0,0,False
2020-08-31 22:52:45+00:00,0.0,0,False
2020-08-31 22:52:50+00:00,0.0,0,False
2020-08-31 22:52:55+00:00,0.0,0,False
2020-08-31 22:53:00+00:00,0.0,0,False
2020-08-31 22:53:05+00:00,0.0,0,False
2020-08-31 22:53:10+00:00,0.0,0,False
2020-08-31 22:53:15+00:00,0.0,0,False
2020-08-31 22:53:20+00:00,0.0,0,False
2020-08-31 22:53:25+00:00,0.0,0,False
2020-08-31 22:53:40+00:00,0.0,0,False
2020-08-31 22:53:45+00:00,0.0,0,False
2020-08-31 22:53:50+00:00,0.0,0,False
2020-08-31 22:53:55+00:00,0.0,0,False
2020-08-31 22:54:00+00:00,0.0,0,False
2020-08-31 22:54:05+00:00,0.0,0,False
2020-08-31 22:54:10+00:00,0.0,0,False
2020-08-31 22:54:15+00:00,0.0,0,False
2020-08-31 22:54:20+00:00,0.0,0,False
2020-08-31 22:54:25+00:00,0.0,0,False
2020-08-31 22:54:30+00:00,0.0,0,False
2020-08-31 22:54:35+00:00,0.0,0,False
2020-08-31 22:54:40+00:00,0.0,0,False
2020-08-31 22:54:45+00:00,0.0,0,False
2020-08-31 22:54:50+00:00,0.0,0,False
2020-08-31 22:54:55+00:00,0.0,0,False
2020-08-31 22:55:00+00:00,0.0,0,False
2020-08-31 22:55:05+00:00,0.0,0,False
2020-08-31 22:55:10+00:00,0.0,0,False
2020-08-31 22:55:15+00:00,0.0,0,False
2020-08-31 22:55:20+00:00,0.0,0,False
2020-08-31 22:55:25+00:00,0.0,0,False
2020-08-31 22:55:30+00:00,0.0,0,False
2020-08-31 22:55:35+00:00,0.0,0,False
2020-08-31 22:55:40+00:00,0.0,0,False
2020-08-31 22:55:45+00:00,0.0,0,False
2020-08-31 22:55:50+00:00,0.0,0,False
2020-08-31 22:55:55+00:00,0.0,0,False
2020-08-31 22:56:00+00:00,0.0,0,False
2020-08-31 22:56:05+00:00,0.0,0,False
2020-08-31 22:56:10+00:00,0.0,0,False
2020-08-31 22:56:15+00:00,0.0,0,False
2020-08-31 22:56:20+00:00,0.0,0,False
2020-08-31 22:56:25+00:00,0.0,0,False
2020-08-31 22:56:30+00:00,0.0,0,False
2020-08-31 22:56:35+00:00,0.0,0,False
2020-08-31 22:56:40+00:00,0.0,0,False
2020-08-31 22:56:45+00:00,0.0,0,False
2020-08-31 22:56:50+00:00,0.0,0,False
2020-08-31 22:56:55+00:00,0.0,0,False
2020-08-31 22:57:00+00:00,0.0,0,False
2020-08-31 22:57:05+00:00,0.0,0,False
2020-08-31 22:57:10+00:00,0.0,0,False
2020-08-31 22:57:15+00:00,0.0,0,False
2020-08-31 22:57:20+00:00,0.0,0,False
2020-08-31 22:57:25+00:00,0.0,0,False
2020-08-31 22:57:30+00:00,0.0,0,False
2020-08-31 22:57:35+00:00,0.0,0,False
2020-08-31 22:57:40+00:00,0.0,0,False
2020-08-31 22:57:45+00:00,0.0,0,False
2020-08-31 22:57:50+00:00,0.0,0,False
2020-08-31 22:57:55+00:00,0.0,0,False
2020-08-31 22:58:00+00:00,0.0,0,False
2020-08-31 22:58:05+00:00,0.0,0,False
2020-08-31 22:58:10+00:00,0.0,0,False
2020-08-31 22:58:15+00:00,0.0,0,False
2020-08-31 22:58:20+00:00,0.0,0,False
2020-08-31 22:58:25+00:00,0.0,0,False
2020-08-31 22:58:30+00:00,0.0,0,False
2020-08-31 22:58:35+00:00,0.0,0,False
2020-08-31 22:58:40+00:00,0.0,0,False
2020-08-31 22:58:45+00:00,0.0,0,False
2020-08-31 22:58:50+00:00,0.0,0,False
2020-08-31 22:58:55+00:00,0.0,0,False
2020-08-31 22:59:00+00:00,0.0,0,False
2020-08-31 22:59:05+00:00,0.0,0,False
2020-08-31 22:59:10+00:00,0.0,0,False
2020-08-31 22:59:15+00:00,0.0,0,False
2020-08-31 22:59:20+00:00,0.0,0,False
2020-08-31 22:59:25+00:00,0.0,0,False
2020-08-31 22:59:30+00:00,0.0,0,False
2020-08-31 22:59:35+00:00,0.0,0,False
2020-08-31 22:59:40+00:00,0.0,0,False
2020-08-31 22:59:45+00:00,0.0,0,False
2020-08-31 22:59:50+00:00,0.0,0,False
2020-08-31 22:59:55+00:00,0.0,0,False
2020-08-31 23:00:00+00:00,0.0,0,False
2020-08-31 23:00:05+00:00,0.0,0,False
2020-08-31 23:00:10+00:00,0.0,0,False
2020-08-31 23:00:15+00:00,0.0,0,False
2020-08-31 23:00:20+00:00,0.0,0,False
2020-08-31 23:00:25+00:00,0.0,0,False
2020-08-31 23:00:30+00:00,0.0,0,False
2020-08-31 23:00:35+00:00,0.0,0,False
2020-08-31 23:00:40+00:00,0.0,0,False
2020-08-31 23:00:45+00:00,0.0,0,False
2020-08-31 23:00:50+00:00,0.0,0,False
2020-08-31 23:00:55+00:00,0.0,0,False
2020-08-31 23:01:00+00:00,0.0,0,False
2020-08-31 23:01:05+00:00,0.0,0,False
2020-08-31 23:01:10+00:00,0.0,0,False
2020-08-31 23:01:15+00:00,0.0,0,False
2020-08-31 23:01:20+00:00,0.0,0,False
2020-08-31 23:01:25+00:00,0.0,0,False
2020-08-31 23:01:30+00:00,0.0,0,False
2020-08-31 23:01:35+00:00,0.0,0,False
2020-08-31 23:01:40+00:00,0.0,0,False
2020-08-31 23:01:45+00:00,0.0,0,False
2020-08-31 23:01:50+00:00,0.0,0,False
2020-08-31 23:01:55+00:00,0.0,0,False
2020-08-31 23:02:00+00:00,0.0,0,False
2020-08-31 23:02:05+00:00,0.0,0,False
2020-08-31 23:02:10+00:00,0.0,0,False
2020-08-31 23:02:15+00:00,0.0,0,False
2020-08-31 23:02:20+00:00,0.0,0,False
2020-08-31 23:02:25+00:00,0.0,0,False
2020-08-31 23:02:30+00:00,0.0,0,False
2020-08-31 23:02:35+00:00,0.0,0,False
2020-08-31 23:02:40+00:00,0.0,0,False
2020-08-31 23:02:45+00:00,0.0,0,False
2020-08-31 23:02:50+00:00,0.0,0,False
2020-08-31 23:02:55+00:00,0.0,0,False
2020-08-31 23:03:00+00:00,0.0,0,False
2020-08-31 23:03:05+00:00,0.0,0,False
2020-08-31 23:03:10+00:00,0.0,0,False
2020-08-31 23:03:15+00:00,0.0,0,False
2020-08-31 23:03:20+00:00,0.0,0,False
2020-08-31 23:03:25+00:00,0.0,0,False
2020-08-31 23:03:30+00:00,0.0,0,False
2020-08-31 23:03:35+00:00,0.0,0,False
2020-08-31 23:03:40+00:00,0.0,0,False
2020-08-31 23:03:45+00:00,0.0,0,False
2020-08-31 23:03:50+00:00,0.0,0,False
2020-08-31 23:04:05+00:00,0.0,0,False
2020-08-31 23:04:10+00:00,0.0,0,False
2020-08-31 23:04:15+00:00,0.0,0,False
2020-08-31 23:04:20+00:00,0.0,0,False
2020-08-31 23:04:25+00:00,0.0,0,False
2020-08-31 23:04:30+00:00,0.0,0,False
2020-08-31 23:04:35+00:00,0.0,0,False
2020-08-31 23:04:40+00:00,0.0,0,False
2020-08-31 23:04:45+00:00,0.0,0,False
2020-08-31 23:04:50+00:00,0.0,0,False
2020-08-31 23:04:55+00:00,0.0,0,False
2020-08-31 23:05:00+00:00,0.0,0,False
2020-08-31 23:05:05+00:00,0.0,0,False
2020-08-31 23:05:10+00:00,0.0,0,False
2020-08-31 23:05:15+00:00,0.0,0,False
2020-08-31 23:05:20+00:00,0.0,0,False
2020-08-31 23:05:25+00:00,0.0,0,False
2020-08-31 23:05:30+00:00,0.0,0,False
2020-08-31 23:05:35+00:00,0.0,0,False
2020-08-31 23:05:40+00:00,0.0,0,False
2020-08-31 23:05:45+00:00,0.0,0,False
2020-08-31 23:05:50+00:00,0.0,0,False
2020-08-31 23:05:55+00:00,0.0,0,False
2020-08-31 23:06:00+00:00,0.0,0,False
2020-08-31 23:06:05+00:00,0.0,0,False
2020-08-31 23:06:10+00:00,0.0,0,False
2020-08-31 23:06:15+00:00,0.0,0,False
2020-08-31 23:06:20+00:00,0.0,0,False
2020-08-31 23:06:25+00:00,0.0,0,False
2020-08-31 23:06:30+00:00,0.0,0,False
2020-08-31 23:06:35+00:00,0.0,0,False
2020-08-31 23:06:40+00:00,0.0,0,False
2020-08-31 23:06:45+00:00,0.0,0,False
2020-08-31 23:06:50+00:00,0.0,0,False
2020-08-31 23:06:55+00:00,0.0,0,False
2020-08-31 23:07:00+00:00,0.0,0,False
2020-08-31 23:07:05+00:00,0.0,0,False
2020-08-31 23:07:10+00:00,0.0,0,False
2020-08-31 23:07:15+00:00,0.0,0,False
2020-08-31 23:07:20+00:00,0.0,0,False
2020-08-31 23:07:25+00:00,0.0,0,False
2020-08-31 23:07:30+00:00,0.0,0,False
2020-08-31 23:07:35+00:00,0.0,0,False
2020-08-31 23:07:40+00:00,0.0,0,False
2020-08-31 23:07:45+00:00,0.0,0,False
2020-08-31 23:07:50+00:00,0.0,0,False
2020-08-31 23:07:55+00:00,0.0,0,False
2020-08-31 23:08:00+00:00,0.0,0,False
2020-08-31 23:08:05+00:00,0.0,0,False
2020-08-31 23:08:10+00:00,0.0,0,False
2020-08-31 23:08:15+00:00,0.0,0,False
2020-08-31 23:08:20+00:00,0.0,0,False
2020-08-31 23:08:25+00:00,0.0,0,False
2020-08-31 23:08:30+00:00,0.0,0,False
2020-08-31 23:08:35+00:00,0.0,0,False
2020-08-31 23:08:40+00:00,0.0,0,False
2020-08-31 23:08:45+00:00,0.0,0,False
2020-08-31 23:08:50+00:00,0.0,0,False
2020-08-31 23:08:55+00:00,0.0,0,False
2020-08-31 23:09:00+00:00,0.0,0,False
2020-08-31 23:09:05+00:00,0.0,0,False
2020-08-31 23:09:10+00:00,0.0,0,False
2020-08-31 23:09:15+00:00,0.0,0,False
2020-08-31 23:09:20+00:00,0.0,0,False
2020-08-31 23:09:25+00:00,0.0,0,False
2020-08-31 23:09:30+00:00,0.0,0,False
2020-08-31 23:09:35+00:00,0.0,0,False
2020-08-31 23:09:40+00:00,0.0,0,False
2020-08-31 23:09:45+00:00,0.0,0,False
2020-08-31 23:09:50+00:00,0.0,0,False
2020-08-31 23:09:55+00:00,0.0,0,False
2020-08-31 23:10:00+00:00,0.0,0,False
2020-08-31 23:10:05+00:00,0.0,0,False
2020-08-31 23:10:10+00:00,0.0,0,False
2020-08-31 23:10:15+00:00,0.0,0,False
2020-08-31 23:10:20+00:00,0.0,0,False
2020-08-31 23:10:25+00:00,0.0,0,False
2020-08-31 23:10:30+00:00,0.0,0,False
2020-08-31 23:10:35+00:00,0.0,0,False
2020-08-31 23:10:40+00:00,0.0,0,False
2020-08-31 23:10:45+00:00,0.0,0,False
2020-08-31 23:10:50+00:00,0.0,0,False
2020-08-31 23:10:55+00:00,0.0,0,False
2020-08-31 23:11:00+00:00,0.0,0,False
2020-08-31 23:11:05+00:00,0.0,0,False
2020-08-31 23:11:10+00:00,0.0,0,False
2020-08-31 23:11:15+00:00,0.0,0,False
2020-08-31 23:11:20+00:00,0.0,0,False
2020-08-31 23:11:25+00:00,0.0,0,False
2020-08-31 23:11:30+00:00,0.0,0,False
2020-08-31 23:11:35+00:00,0.0,0,False
2020-08-31 23:11:40+00:00,0.0,0,False
2020-08-31 23:11:45+00:00,0.0,0,False
2020-08-31 23:11:50+00:00,0.0,0,False
2020-08-31 23:11:55+00:00,0.0,0,False
2020-08-31 23:12:00+00:00,0.0,0,False
2020-08-31 23:12:05+00:00,0.0,0,False
2020-08-31 23:12:10+00:00,0.0,0,False
2020-08-31 23:12:15+00:00,0.0,0,False
2020-08-31 23:12:20+00:00,0.0,0,False
2020-08-31 23:12:25+00:00,0.0,0,False
2020-08-31 23:12:30+00:00,0.0,0,False
2020-08-31 23:12:35+00:00,0.0,0,False
2020-08-31 23:12:40+00:00,0.0,0,False
2020-08-31 23:12:45+00:00,0.0,0,False
2020-08-31 23:12:50+00:00,0.0,0,False
2020-08-31 23:12:55+00:00,0.0,0,False
2020-08-31 23:13:00+00:00,0.0,0,False
2020-08-31 23:13:05+00:00,0.0,0,False
2020-08-31 23:13:10+00:00,0.0,0,False
2020-08-31 23:13:15+00:00,0.0,0,False
2020-08-31 23:13:20+00:00,0.0,0,False
2020-08-31 23:13:25+00:00,0.0,0,False
2020-08-31 23:13:30+00:00,0.0,0,False
2020-08-31 23:13:35+00:00,0.0,0,False
2020-08-31 23:13:40+00:00,0.0,0,False
2020-08-31 23:13:45+00:00,0.0,0,False
2020-08-31 23:13:50+00:00,0.0,0,False
2020-08-31 23:13:55+00:00,0.0,0,False
2020-08-31 23:14:00+00:00,0.0,0,False
2020-08-31 23:14:05+00:00,0.0,0,False
2020-08-31 23:14:10+00:00,0.0,0,False
2020-08-31 23:14:15+00:00,0.0,0,False
2020-08-31 23:14:20+00:00,0.0,0,False
2020-08-31 23:14:25+00:00,0.0,0,False
2020-08-31 23:14:30+00:00,0.0,0,False
2020-08-31 23:14:35+00:00,0.0,0,False
2020-08-31 23:14:40+00:00,0.0,0,False
2020-08-31 23:14:45+00:00,0.0,0,False
2020-08-31 23:14:50+00:00,0.0,0,False
2020-08-31 23:14:55+00:00,0.0,0,False
2020-08-31 23:15:00+00:00,0.0,0,False
2020-08-31 23:15:05+00:00,0.0,0,False
2020-08-31 23:15:10+00:00,0.0,0,False
2020-08-31 23:15:15+00:00,0.0,0,False
2020-08-31 23:15:20+00:00,0.0,0,False
2020-08-31 23:15:25+00:00,0.0,0,False
2020-08-31 23:15:30+00:00,0.0,0,False
2020-08-31 23:15:35+00:00,0.0,0,False
2020-08-31 23:15:40+00:00,0.0,0,False
2020-08-31 23:15:45+00:00,0.0,0,False
2020-08-31 23:15:50+00:00,0.0,0,False
2020-08-31 23:15:55+00:00,0.0,0,False
2020-08-31 23:16:00+00:00,0.0,0,False
2020-08-31 23:16:05+00:00,0.0,0,False
2020-08-31 23:16:10+00:00,0.0,0,False
2020-08-31 23:16:15+00:00,0.0,0,False
2020-08-31 23:16:20+00:00,0.0,0,False
2020-08-31 23:16:25+00:00,0.0,0,False
2020-08-31 23:16:30+00:00,0.0,0,False
2020-08-31 23:16:35+00:00,0.0,0,False
2020-08-31 23:16:40+00:00,0.0,0,False
2020-08-31 23:16:45+00:00,0.0,0,False
2020-08-31 23:16:50+00:00,0.0,0,False
2020-08-31 23:16:55+00:00,0.0,0,False
2020-08-31 23:17:00+00:00,0.0,0,False
2020-08-31 23:17:05+00:00,0.0,0,False
2020-08-31 23:17:10+00:00,0.0,0,False
2020-08-31 23:17:15+00:00,0.0,0,False
2020-08-31 23:17:20+00:00,0.0,0,False
2020-08-31 23:17:25+00:00,0.0,0,False
2020-08-31 23:17:30+00:00,0.0,0,False
2020-08-31 23:17:35+00:00,0.0,0,False
2020-08-31 23:17:40+00:00,0.0,0,False
2020-08-31 23:17:45+00:00,0.0,0,False
2020-08-31 23:17:50+00:00,0.0,0,False
2020-08-31 23:17:55+00:00,0.0,0,False
2020-08-31 23:18:00+00:00,0.0,0,False
2020-08-31 23:18:05+00:00,0.0,0,False
2020-08-31 23:18:10+00:00,0.0,0,False
2020-08-31 23:18:15+00:00,0.0,0,False
2020-08-31 23:18:20+00:00,0.0,0,False
2020-08-31 23:18:25+00:00,0.0,0,False
2020-08-31 23:18:30+00:00,0.0,0,False
2020-08-31 23:18:35+00:00,0.0,0,False
2020-08-31 23:18:40+00:00,0.0,0,False
2020-08-31 23:18:45+00:00,0.0,0,False
2020-08-31 23:18:50+00:00,0.0,0,False
2020-08-31 23:18:55+00:00,0.0,0,False
2020-08-31 23:19:00+00:00,0.0,0,False
2020-08-31 23:19:05+00:00,0.0,0,False
2020-08-31 23:19:10+00:00,0.0,0,False
2020-08-31 23:19:15+00:00,0.0,0,False
2020-08-31 23:19:20+00:00,0.0,0,False
2020-08-31 23:19:25+00:00,0.0,0,False
2020-08-31 23:19:30+00:00,0.0,0,False
2020-08-31 23:19:35+00:00,0.0,0,False
2020-08-31 23:19:40+00:00,0.0,0,False
2020-08-31 23:19:45+00:00,0.0,0,False
2020-08-31 23:19:50+00:00,0.0,0,False
2020-08-31 23:19:55+00:00,0.0,0,False
2020-08-31 23:20:00+00:00,0.0,0,False
2020-08-31 23:20:05+00:00,0.0,0,False
2020-08-31 23:20:10+00:00,0.0,0,False
2020-08-31 23:20:15+00:00,0.0,0,False
2020-08-31 23:20:20+00:00,0.0,0,False
2020-08-31 23:20:25+00:00,0.0,0,False
2020-08-31 23:20:30+00:00,0.6666666666666666,2,True
2020-08-31 23:20:35+00:00,0.6666666666666666,2,True
2020-08-31 23:20:40+00:00,0.6666666666666666,2,True
2020-08-31 23:20:45+00:00,0.6666666666666666,2,True
2020-08-31 23:20:50+00:00,0.0,0,False
2020-08-31 23:20:55+00:00,0.0,0,False
2020-08-31 23:21:00+00:00,0.0,0,False
2020-08-31 23:21:05+00:00,0.0,0,False
2020-08-31 23:21:10+00:00,0.0,0,False
2020-08-31 23:21:15+00:00,0.0,0,False
2020-08-31 23:21:20+00:00,0.0,0,False
2020-08-31 23:21:25+00:00,0.0,0,False
2020-08-31 23:21:30+00:00,0.0,0,False
2020-08-31 23:21:35+00:00,0.0,0,False
2020-08-31 23:21:40+00:00,0.0,0,False
2020-08-31 23:21:45+00:00,0.0,0,False
2020-08-31 23:21:50+00:00,0.0,0,False
2020-08-31 23:21:55+00:00,0.0,0,False
2020-08-31 23:22:00+00:00,0.0,0,False
2020-08-31 23:22:05+00:00,0.0,0,False
2020-08-31 23:22:10+00:00,0.0,0,False
2020-08-31 23:22:15+00:00,0.0,0,False
2020-08-31 23:22:20+00:00,0.0,0,False
2020-08-31 23:22:25+00:00,0.0,0,False
2020-08-31 23:22:30+00:00,0.0,0,False
2020-08-31 23:22:35+00:00,0.0,0,False
2020-08-31 23:22:40+00:00,0.0,0,False
2020-08-31 23:22:45+00:00,0.0,0,False
2020-08-31 23:22:50+00:00,0.0,0,False
2020-08-31 23:22:55+00:00,0.0,0,False
2020-08-31 23:23:00+00:00,0.0,0,False
2020-08-31 23:23:05+00:00,0.0,0,False
2020-08-31 23:23:10+00:00,0.0,0,False
2020-08-31 23:23:15+00:00,0.0,0,False
2020-08-31 23:23:20+00:00,0.0,0,False
2020-08-31 23:23:25+00:00,0.0,0,False
2020-08-31 23:23:30+00:00,0.0,0,False
2020-08-31 23:23:35+00:00,0.0,0,False
2020-08-31 23:23:40+00:00,0.0,0,False
2020-08-31 23:23:45+00:00,0.0,0,False
2020-08-31 23:23:50+00:00,0.0,0,False
2020-08-31 23:23:55+00:00,0.0,0,False
2020-08-31 23:24:00+00:00,0.0,0,False
2020-08-31 23:24:05+00:00,0.0,0,False
2020-08-31 23:24:10+00:00,0.0,0,False
2020-08-31 23:24:15+00:00,0.0,0,False
2020-08-31 23:24:20+00:00,0.0,0,False
2020-08-31 23:24:25+00:00,0.0,0,False
2020-08-31 23:24:30+00:00,0.0,0,False
2020-08-31 23:24:35+00:00,0.0,0,False
2020-08-31 23:24:40+00:00,0.0,0,False
2020-08-31 23:24:45+00:00,0.0,0,False
2020-08-31 23:24:50+00:00,0.0,0,False
2020-08-31 23:24:55+00:00,0.0,0,False
2020-08-31 23:25:00+00:00,0.0,0,False
2020-08-31 23:25:05+00:00,0.0,0,False
2020-08-31 23:25:10+00:00,0.0,0,False
2020-08-31 23:25:15+00:00,0.0,0,False
2020-08-31 23:25:20+00:00,0.0,0,False
2020-08-31 23:25:25+00:00,0.0,0,False
2020-08-31 23:25:30+00:00,0.0,0,False
2020-08-31 23:25:35+00:00,0.0,0,False
2020-08-31 23:25:40+00:00,0.0,0,False
2020-08-31 23:25:45+00:00,0.0,0,False
2020-08-31 23:25:50+00:00,0.0,0,False
2020-08-31 23:25:55+00:00,0.0,0,False
2020-08-31 23:26:00+00:00,0.0,0,False
2020-08-31 23:26:05+00:00,0.0,0,False
2020-08-31 23:26:10+00:00,0.0,0,False
2020-08-31 23:26:15+00:00,0.0,0,False
2020-08-31 23:26:20+00:00,0.0,0,False
2020-08-31 23:26:25+00:00,0.0,0,False
2020-08-31 23:26:30+00:00,0.0,0,False
2020-08-31 23:26:35+00:00,0.0,0,False
2020-08-31 23:26:40+00:00,0.0,0,False
2020-08-31 23:26:45+00:00,0.0,0,False
2020-08-31 23:26:50+00:00,0.0,0,False
2020-08-31 23:26:55+00:00,0.0,0,False
2020-08-31 23:27:00+00:00,0.0,0,False
2020-08-31 23:27:05+00:00,0.0,0,False
2020-08-31 23:27:10+00:00,0.0,0,False
2020-08-31 23:27:15+00:00,0.0,0,False
2020-08-31 23:27:20+00:00,0.0,0,False
2020-08-31 23:27:25+00:00,0.0,0,False
2020-08-31 23:27:30+00:00,0.0,0,False
2020-08-31 23:27:35+00:00,0.0,0,False
2020-08-31 23:27:40+00:00,0.0,0,False
2020-08-31 23:27:45+00:00,0.0,0,False
2020-08-31 23:27:50+00:00,0.0,0,False
2020-08-31 23:27:55+00:00,0.0,0,False
2020-08-31 23:28:00+00:00,0.0,0,False
2020-08-31 23:28:05+00:00,0.0,0,False
2020-08-31 23:28:10+00:00,0.0,0,False
2020-08-31 23:28:15+00:00,0.0,0,False
2020-08-31 23:28:20+00:00,0.0,0,False
2020-08-31 23:28:25+00:00,0.0,0,False
2020-08-31 23:28:30+00:00,0.0,0,False
2020-08-31 23:28:35+00:00,0.0,0,False
2020-08-31 23:28:40+00:00,0.0,0,False
2020-08-31 23:28:45+00:00,0.0,0,False
2020-08-31 23:28:50+00:00,0.0,0,False
2020-08-31 23:28:55+00:00,0.0,0,False
2020-08-31 23:29:00+00:00,0.0,0,False
2020-08-31 23:29:05+00:00,0.0,0,False
2020-08-31 23:29:10+00:00,0.0,0,False
2020-08-31 23:29:15+00:00,0.0,0,False
2020-08-31 23:29:20+00:00,0.0,0,False
2020-08-31 23:29:25+00:00,0.0,0,False
2020-08-31 23:29:30+00:00,0.0,0,False
2020-08-31 23:29:35+00:00,0.0,0,False
2020-08-31 23:29:40+00:00,0.0,0,False
2020-08-31 23:29:45+00:00,0.0,0,False
2020-08-31 23:29:50+00:00,0.0,0,False
2020-08-31 23:29:55+00:00,0.0,0,False
2020-08-31 23:30:00+00:00,0.0,0,False
2020-08-31 23:30:05+00:00,0.0,0,False
2020-08-31 23:30:10+00:00,0.0,0,False
2020-08-31 23:30:15+00:00,0.0,0,False
2020-08-31 23:30:20+00:00,0.0,0,False
2020-08-31 23:30:25+00:00,0.0,0,False
2020-08-31 23:30:30+00:00,0.0,0,False
2020-08-31 23:30:35+00:00,0.0,0,False
2020-08-31 23:30:40+00:00,0.0,0,False
2020-08-31 23:30:45+00:00,0.0,0,False
2020-08-31 23:30:50+00:00,0.0,0,False
2020-08-31 23:30:55+00:00,0.0,0,False
2020-08-31 23:31:00+00:00,0.0,0,False
2020-08-31 23:31:05+00:00,0.0,0,False
2020-08-31 23:31:10+00:00,0.0,0,False
2020-08-31 23:31:15+00:00,0.0,0,False
2020-08-31 23:31:20+00:00,0.0,0,False
2020-08-31 23:31:25+00:00,0.0,0,False
2020-08-31 23:31:30+00:00,0.0,0,False
2020-08-31 23:31:35+00:00,0.0,0,False
2020-08-31 23:31:40+00:00,0.0,0,False
2020-08-31 23:31:45+00:00,0.0,0,False
2020-08-31 23:31:50+00:00,0.0,0,False
2020-08-31 23:31:55+00:00,0.0,0,False
2020-08-31 23:32:00+00:00,0.0,0,False
2020-08-31 23:32:05+00:00,0.0,0,False
2020-08-31 23:32:10+00:00,0.0,0,False
2020-08-31 23:32:15+00:00,0.0,0,False
2020-08-31 23:32:20+00:00,0.0,0,False
2020-08-31 23:32:25+00:00,0.0,0,False
2020-08-31 23:32:30+00:00,0.0,0,False
2020-08-31 23:32:35+00:00,0.0,0,False
2020-08-31 23:32:40+00:00,0.0,0,False
2020-08-31 23:32:45+00:00,0.0,0,False
2020-08-31 23:32:50+00:00,0.0,0,False
2020-08-31 23:32:55+00:00,0.0,0,False
2020-08-31 23:33:00+00:00,0.0,0,False
2020-08-31 23:33:05+00:00,0.0,0,False
2020-08-31 23:33:10+00:00,0.0,0,False
2020-08-31 23:33:15+00:00,0.0,0,False
2020-08-31 23:33:20+00:00,0.0,0,False
2020-08-31 23:33:25+00:00,0.0,0,False
2020-08-31 23:33:30+00:00,0.0,0,False
2020-08-31 23:33:35+00:00,0.0,0,False
2020-08-31 23:33:40+00:00,0.0,0,False
